LOG DES ATTAQUES
time;att_team;att_type;att_x;att_y;tgt_team;tgt_type;tgt_x;tgt_y;dist;dmg;hp_before;hp_after
41.60;A;Knight;76.46;66.21;B;Knight;77.00;66.00;0.58;6.00;4.00;0.00
41.60;A;Knight;76.76;50.87;B;Knight;77.00;50.00;0.90;6.00;94.00;88.00
41.60;A;Crossbowman;70.09;77.82;B;Pikeman;75.00;78.00;4.91;8.00;47.00;39.00
41.60;B;Pikeman;75.00;40.00;A;Pikeman;74.27;40.00;0.73;4.00;31.00;27.00
41.80;B;Pikeman;74.00;74.00;A;Pikeman;73.28;74.00;0.72;4.00;31.00;27.00
41.90;A;Pikeman;74.27;40.00;B;Pikeman;75.00;40.00;0.73;4.00;11.00;7.00
41.90;A;Pikeman;74.27;42.00;B;Pikeman;75.00;42.00;0.73;4.00;47.00;43.00
41.90;A;Pikeman;74.27;44.00;B;Pikeman;75.00;44.00;0.73;4.00;51.00;47.00
41.90;A;Pikeman;73.28;74.00;B;Pikeman;74.00;74.00;0.72;4.00;7.00;3.00
41.90;A;Pikeman;74.27;76.00;B;Pikeman;75.00;76.00;0.73;4.00;55.00;51.00
41.90;A;Pikeman;74.27;78.00;B;Pikeman;75.00;78.00;0.73;4.00;39.00;35.00
41.90;A;Crossbowman;70.16;44.09;B;Pikeman;75.00;44.00;4.84;8.00;47.00;39.00
41.90;A;Crossbowman;70.38;45.81;B;Pikeman;75.00;44.00;4.96;8.00;39.00;31.00
41.90;A;Crossbowman;69.55;72.32;B;Pikeman;74.00;74.00;4.76;8.00;3.00;0.00
42.10;A;Crossbowman;70.12;42.27;B;Pikeman;75.00;42.00;4.88;8.00;43.00;35.00
42.10;B;Pikeman;75.00;76.00;A;Pikeman;74.27;76.00;0.73;4.00;31.00;27.00
42.10;B;Knight;77.00;50.00;A;Pikeman;76.70;50.60;0.67;8.00;55.00;47.00
42.10;B;Knight;79.00;54.00;A;Knight;78.20;54.23;0.83;6.00;62.00;56.00
42.10;B;Knight;79.00;64.00;A;Knight;78.20;63.77;0.83;6.00;62.00;56.00
42.20;A;Pikeman;78.22;58.00;B;Knight;79.00;58.00;0.78;10.00;88.00;78.00
42.20;A;Pikeman;78.22;60.00;B;Knight;79.00;60.00;0.78;10.00;88.00;78.00
42.20;A;Knight;78.17;54.24;B;Knight;79.00;54.00;0.87;6.00;100.00;94.00
42.20;A;Knight;74.94;73.00;B;Pikeman;75.00;74.00;1.00;8.00;55.00;47.00
42.20;A;Knight;78.20;54.23;B;Knight;79.00;54.00;0.83;6.00;94.00;88.00
42.20;A;Knight;78.20;63.77;B;Knight;79.00;64.00;0.83;6.00;100.00;94.00
42.20;A;Knight;74.94;73.00;B;Pikeman;75.00;74.00;1.00;8.00;47.00;39.00
42.20;A;Crossbowman;74.13;57.28;B;Knight;79.00;58.00;4.92;4.00;78.00;74.00
42.20;A;Crossbowman;74.15;60.84;B;Knight;79.00;60.00;4.92;4.00;78.00;74.00
42.40;A;Crossbowman;70.09;40.18;B;Pikeman;75.00;40.00;4.91;8.00;7.00;0.00
42.40;A;Crossbowman;72.27;68.62;B;Knight;77.00;68.00;4.77;4.00;100.00;96.00
42.40;A;Crossbowman;70.25;77.91;B;Pikeman;75.00;78.00;4.75;0.00;35.00;35.00
42.40;A;Crossbowman;70.04;78.08;B;Pikeman;75.00;78.00;4.96;0.00;35.00;35.00
42.50;A;Pikeman;76.69;50.60;B;Knight;77.00;50.00;0.68;10.00;88.00;78.00
42.50;A;Pikeman;78.21;58.00;B;Knight;79.00;58.00;0.79;10.00;74.00;64.00
42.50;A;Pikeman;78.21;60.00;B;Knight;79.00;60.00;0.79;10.00;74.00;64.00
42.50;A;Pikeman;76.69;50.60;B;Knight;77.00;50.00;0.68;10.00;78.00;68.00
42.50;A;Pikeman;76.70;50.60;B;Knight;77.00;50.00;0.67;10.00;68.00;58.00
42.50;A;Pikeman;78.23;58.00;B;Knight;79.00;58.00;0.77;10.00;64.00;54.00
42.50;A;Pikeman;78.23;60.00;B;Knight;79.00;60.00;0.77;10.00;64.00;54.00
42.50;A;Pikeman;74.36;73.51;B;Pikeman;75.00;74.00;0.81;4.00;39.00;35.00
42.50;A;Knight;78.32;54.00;B;Knight;79.00;54.00;0.68;6.00;88.00;82.00
42.50;A;Knight;76.76;67.13;B;Knight;77.00;68.00;0.90;6.00;96.00;90.00
42.70;A;Crossbowman;71.33;47.39;B;Pikeman;75.00;44.00;4.99;8.00;31.00;23.00
42.70;A;Crossbowman;72.36;51.33;B;Knight;77.00;50.00;4.82;4.00;58.00;54.00
42.80;A;Pikeman;74.71;44.76;B;Pikeman;75.00;44.00;0.82;4.00;23.00;19.00
42.80;A;Pikeman;78.27;54.24;B;Knight;79.00;54.00;0.77;10.00;82.00;72.00
42.80;A;Pikeman;78.27;63.76;B;Knight;79.00;64.00;0.77;10.00;94.00;84.00
42.80;A;Pikeman;74.91;73.10;B;Pikeman;75.00;74.00;0.90;4.00;35.00;31.00
42.80;A;Pikeman;74.26;44.00;B;Pikeman;75.00;44.00;0.74;4.00;19.00;15.00
42.80;A;Pikeman;78.27;54.24;B;Knight;79.00;54.00;0.77;10.00;72.00;62.00
42.80;A;Pikeman;78.27;63.76;B;Knight;79.00;64.00;0.77;10.00;84.00;74.00
42.80;A;Pikeman;74.92;73.21;B;Pikeman;75.00;74.00;0.80;4.00;31.00;27.00
42.80;A;Pikeman;74.26;76.00;B;Pikeman;75.00;76.00;0.74;4.00;51.00;47.00
42.80;A;Pikeman;74.72;44.76;B;Pikeman;75.00;44.00;0.81;4.00;15.00;11.00
42.80;A;Pikeman;78.28;54.24;B;Knight;79.00;54.00;0.76;10.00;62.00;52.00
42.80;A;Pikeman;78.28;63.76;B;Knight;79.00;64.00;0.76;10.00;74.00;64.00
42.80;A;Pikeman;74.93;73.08;B;Pikeman;75.00;74.00;0.92;4.00;27.00;23.00
42.80;A;Pikeman;74.92;73.21;B;Pikeman;75.00;74.00;0.79;4.00;23.00;19.00
42.80;A;Knight;74.94;45.00;B;Pikeman;75.00;44.00;1.00;8.00;11.00;3.00
42.80;A;Knight;78.24;54.00;B;Knight;79.00;54.00;0.76;6.00;52.00;46.00
42.80;A;Knight;78.24;58.00;B;Knight;79.00;58.00;0.76;6.00;54.00;48.00
42.80;A;Knight;78.24;60.00;B;Knight;79.00;60.00;0.76;6.00;54.00;48.00
42.80;A;Knight;78.17;63.76;B;Knight;79.00;64.00;0.87;6.00;64.00;58.00
42.80;A;Crossbowman;70.40;40.37;B;Pikeman;75.00;42.00;4.89;8.00;35.00;27.00
42.80;A;Crossbowman;71.26;47.00;B;Pikeman;75.00;44.00;4.79;8.00;3.00;0.00
42.80;A;Crossbowman;71.26;70.69;B;Pikeman;75.00;74.00;5.00;8.00;19.00;11.00
42.80;A;Crossbowman;71.14;70.84;B;Pikeman;75.00;74.00;4.99;8.00;11.00;3.00
42.80;A;Crossbowman;70.12;75.90;B;Pikeman;75.00;76.00;4.88;8.00;47.00;39.00
42.80;B;Pikeman;75.00;74.00;A;Pikeman;74.92;73.21;0.79;4.00;35.00;31.00
42.80;B;Knight;77.00;68.00;A;Knight;76.76;67.13;0.90;6.00;62.00;56.00
43.10;A;Pikeman;78.21;54.00;B;Knight;79.00;54.00;0.79;10.00;46.00;36.00
43.10;A;Pikeman;76.69;67.40;B;Knight;77.00;68.00;0.68;10.00;90.00;80.00
43.10;A;Pikeman;78.22;54.00;B;Knight;79.00;54.00;0.78;10.00;36.00;26.00
43.10;A;Pikeman;76.69;67.40;B;Knight;77.00;68.00;0.68;10.00;80.00;70.00
43.10;A;Pikeman;74.35;73.51;B;Pikeman;75.00;74.00;0.81;4.00;3.00;0.00
43.10;A;Pikeman;78.23;54.00;B;Knight;79.00;54.00;0.77;10.00;26.00;16.00
43.10;A;Pikeman;76.70;67.40;B;Knight;77.00;68.00;0.67;10.00;70.00;60.00
43.10;A;Knight;78.42;64.22;B;Knight;79.00;64.00;0.62;6.00;58.00;52.00
43.10;A;Knight;78.32;58.00;B;Knight;79.00;58.00;0.68;6.00;48.00;42.00
43.10;A;Knight;78.32;60.00;B;Knight;79.00;60.00;0.68;6.00;48.00;42.00
43.10;A;Knight;78.46;64.21;B;Knight;79.00;64.00;0.58;6.00;52.00;46.00
43.10;A;Crossbowman;70.57;40.14;B;Pikeman;75.00;42.00;4.80;8.00;27.00;19.00
43.10;A;Crossbowman;74.17;55.98;B;Knight;79.00;56.00;4.83;4.00;100.00;96.00
43.10;A;Crossbowman;74.04;62.45;B;Knight;79.00;62.00;4.98;4.00;100.00;96.00
43.20;B;Knight;79.00;58.00;A;Knight;78.32;58.00;0.68;6.00;56.00;50.00
43.20;B;Knight;79.00;60.00;A;Knight;78.32;60.00;0.68;6.00;56.00;50.00
43.40;A;Pikeman;78.07;64.23;B;Knight;79.00;64.00;0.96;10.00;46.00;36.00
43.40;A;Pikeman;78.08;64.23;B;Knight;79.00;64.00;0.95;10.00;36.00;26.00
43.40;A;Pikeman;78.08;64.22;B;Knight;79.00;64.00;0.94;10.00;26.00;16.00
43.40;A;Knight;76.74;50.87;B;Knight;77.00;50.00;0.91;6.00;54.00;48.00
43.40;A;Knight;76.74;67.13;B;Knight;77.00;68.00;0.91;6.00;60.00;54.00
43.40;A;Knight;76.76;50.87;B;Knight;77.00;50.00;0.90;6.00;48.00;42.00
43.50;A;Crossbowman;70.52;40.20;B;Pikeman;75.00;42.00;4.83;0.00;19.00;19.00
43.60;A;Crossbowman;70.09;77.82;B;Pikeman;75.00;78.00;4.91;0.00;35.00;35.00
43.70;A;Pikeman;74.25;76.00;B;Pikeman;75.00;76.00;0.75;4.00;39.00;35.00
43.70;A;Pikeman;74.26;42.00;B;Pikeman;75.00;42.00;0.74;4.00;19.00;15.00
43.70;A;Pikeman;74.26;78.00;B;Pikeman;75.00;78.00;0.74;4.00;35.00;31.00
43.70;A;Crossbowman;70.43;74.20;B;Pikeman;75.00;76.00;4.91;8.00;35.00;27.00
43.70;B;Pikeman;75.00;42.00;A;Pikeman;74.27;42.00;0.73;4.00;27.00;23.00
43.70;B;Pikeman;75.00;78.00;A;Pikeman;74.27;78.00;0.73;4.00;27.00;23.00
43.90;A;Crossbowman;70.43;43.98;B;Pikeman;75.00;42.00;4.98;0.00;15.00;15.00
43.90;B;Knight;77.00;50.00;A;Pikeman;76.70;50.60;0.67;8.00;47.00;39.00
43.90;B;Knight;79.00;54.00;A;Knight;78.32;54.00;0.68;6.00;62.00;56.00
43.90;B;Knight;79.00;64.00;A;Knight;78.46;64.21;0.58;6.00;62.00;56.00
44.00;A;Pikeman;74.25;78.00;B;Pikeman;75.00;78.00;0.75;4.00;31.00;27.00
44.00;A;Knight;78.17;54.24;B;Knight;79.00;54.00;0.87;6.00;16.00;10.00
44.00;A;Knight;78.20;54.23;B;Knight;79.00;54.00;0.83;6.00;10.00;4.00
44.00;A;Knight;78.20;63.77;B;Knight;79.00;64.00;0.83;6.00;16.00;10.00
44.10;A;Crossbowman;70.12;42.27;B;Pikeman;75.00;42.00;4.88;0.00;15.00;15.00
44.20;A;Crossbowman;74.13;57.28;B;Knight;79.00;58.00;4.92;0.00;42.00;42.00
44.20;A;Crossbowman;74.15;60.84;B;Knight;79.00;60.00;4.92;4.00;42.00;38.00
44.30;A;Pikeman;74.25;42.00;B;Pikeman;75.00;42.00;0.75;4.00;15.00;11.00
44.30;A;Pikeman;74.71;42.76;B;Pikeman;75.00;42.00;0.82;4.00;11.00;7.00
44.30;A;Knight;78.32;54.00;B;Knight;79.00;54.00;0.68;6.00;4.00;0.00
44.30;A;Knight;76.76;67.13;B;Knight;77.00;68.00;0.90;6.00;54.00;48.00
44.30;A;Crossbowman;71.27;45.07;B;Pikeman;75.00;42.00;4.83;8.00;7.00;0.00
44.30;A;Crossbowman;72.65;47.91;B;Knight;77.00;50.00;4.83;4.00;42.00;38.00
44.30;A;Crossbowman;71.07;73.09;B;Pikeman;75.00;76.00;4.89;8.00;27.00;19.00
44.40;A;Crossbowman;72.27;68.62;B;Knight;77.00;68.00;4.77;4.00;48.00;44.00
44.40;A;Crossbowman;70.25;77.91;B;Pikeman;75.00;78.00;4.75;0.00;27.00;27.00
44.40;A;Crossbowman;70.04;78.08;B;Pikeman;75.00;78.00;4.96;0.00;27.00;27.00
44.60;A;Pikeman;74.71;75.24;B;Pikeman;75.00;76.00;0.82;4.00;19.00;15.00
44.60;A;Pikeman;74.72;75.24;B;Pikeman;75.00;76.00;0.81;4.00;15.00;11.00
44.60;A;Knight;78.24;58.00;B;Knight;79.00;58.00;0.76;6.00;42.00;36.00
44.60;A;Knight;78.24;60.00;B;Knight;79.00;60.00;0.76;6.00;38.00;32.00
44.60;A;Knight;78.17;63.76;B;Knight;79.00;64.00;0.87;6.00;10.00;4.00
44.60;B;Knight;77.00;68.00;A;Pikeman;76.70;67.40;0.67;8.00;55.00;47.00
44.70;A;Crossbowman;72.64;47.99;B;Knight;77.00;50.00;4.80;4.00;38.00;34.00
44.70;A;Crossbowman;72.36;51.33;B;Knight;77.00;50.00;4.82;4.00;34.00;30.00
44.80;A;Crossbowman;70.12;75.90;B;Pikeman;75.00;76.00;4.88;8.00;11.00;3.00
44.90;A;Pikeman;74.77;75.11;B;Pikeman;75.00;76.00;0.92;4.00;3.00;0.00
44.90;A;Pikeman;74.27;78.00;B;Pikeman;75.00;78.00;0.73;4.00;27.00;23.00
44.90;A;Knight;78.42;64.22;B;Knight;79.00;64.00;0.62;6.00;4.00;0.00
44.90;A;Knight;78.32;58.00;B;Knight;79.00;58.00;0.68;6.00;36.00;30.00
44.90;A;Knight;78.32;60.00;B;Knight;79.00;60.00;0.68;6.00;32.00;26.00
44.90;A;Crossbowman;72.56;70.08;B;Knight;77.00;68.00;4.90;4.00;44.00;40.00
45.00;B;Knight;79.00;58.00;A;Knight;78.32;58.00;0.68;6.00;50.00;44.00
45.00;B;Knight;79.00;60.00;A;Knight;78.32;60.00;0.68;6.00;50.00;44.00
45.10;A;Crossbowman;74.17;55.98;B;Knight;79.00;56.00;4.83;4.00;96.00;92.00
45.10;A;Crossbowman;74.04;62.45;B;Knight;79.00;62.00;4.98;4.00;96.00;92.00
45.20;A;Pikeman;78.22;58.00;B;Knight;79.00;58.00;0.78;10.00;30.00;20.00
45.20;A;Pikeman;78.22;60.00;B;Knight;79.00;60.00;0.78;10.00;26.00;16.00
45.20;A;Knight;76.74;50.87;B;Knight;77.00;50.00;0.91;6.00;30.00;24.00
45.20;A;Knight;76.74;67.13;B;Knight;77.00;68.00;0.91;6.00;40.00;34.00
45.20;A;Knight;76.76;50.87;B;Knight;77.00;50.00;0.90;6.00;24.00;18.00
45.50;A;Pikeman;76.69;50.60;B;Knight;77.00;50.00;0.68;10.00;18.00;8.00
45.50;A;Pikeman;78.21;58.00;B;Knight;79.00;58.00;0.79;10.00;20.00;10.00
45.50;A;Pikeman;78.21;60.00;B;Knight;79.00;60.00;0.79;10.00;16.00;6.00
45.50;A;Pikeman;76.69;50.60;B;Knight;77.00;50.00;0.68;10.00;8.00;0.00
45.50;A;Pikeman;78.23;58.00;B;Knight;79.00;58.00;0.77;10.00;10.00;0.00
45.50;A;Pikeman;78.23;60.00;B;Knight;79.00;60.00;0.77;10.00;6.00;0.00
45.50;A;Knight;78.75;52.65;B;Knight;79.00;52.00;0.70;6.00;100.00;94.00
45.60;A;Crossbowman;70.09;77.82;B;Pikeman;75.00;78.00;4.91;8.00;23.00;15.00
45.60;B;Knight;79.00;52.00;A;Knight;78.78;52.64;0.67;6.00;56.00;50.00
45.60;B;Knight;79.00;56.00;A;Pikeman;78.65;55.16;0.91;8.00;55.00;47.00
45.80;A;Pikeman;78.65;55.16;B;Knight;79.00;56.00;0.91;10.00;92.00;82.00
45.80;A;Pikeman;78.65;55.16;B;Knight;79.00;56.00;0.91;10.00;82.00;72.00
45.80;A;Pikeman;78.65;55.16;B;Knight;79.00;56.00;0.91;10.00;72.00;62.00
45.80;A;Knight;78.58;55.11;B;Knight;79.00;56.00;0.99;6.00;62.00;56.00
45.80;A;Knight;78.59;55.10;B;Knight;79.00;56.00;0.99;6.00;56.00;50.00
45.80;A;Knight;78.59;62.90;B;Knight;79.00;62.00;0.99;6.00;92.00;86.00
45.80;A;Knight;78.74;65.13;B;Knight;79.00;66.00;0.91;6.00;100.00;94.00
46.10;A;Pikeman;78.69;52.77;B;Knight;79.00;52.00;0.83;10.00;94.00;84.00
46.10;A;Pikeman;78.65;62.84;B;Knight;79.00;62.00;0.91;10.00;86.00;76.00
46.10;A;Pikeman;76.69;67.40;B;Knight;77.00;68.00;0.68;10.00;34.00;24.00
46.10;A;Pikeman;78.70;52.77;B;Knight;79.00;52.00;0.83;10.00;84.00;74.00
46.10;A;Pikeman;78.65;62.84;B;Knight;79.00;62.00;0.91;10.00;76.00;66.00
46.10;A;Pikeman;76.69;67.40;B;Knight;77.00;68.00;0.68;10.00;24.00;14.00
46.10;A;Pikeman;78.70;52.77;B;Knight;79.00;52.00;0.82;10.00;74.00;64.00
46.10;A;Pikeman;78.65;62.84;B;Knight;79.00;62.00;0.91;10.00;66.00;56.00
46.10;A;Pikeman;76.70;67.40;B;Knight;77.00;68.00;0.67;10.00;14.00;4.00
46.10;A;Knight;78.78;52.64;B;Knight;79.00;52.00;0.67;6.00;64.00;58.00
46.10;A;Knight;76.76;67.13;B;Knight;77.00;68.00;0.90;6.00;4.00;0.00
46.20;A;Crossbowman;74.41;57.21;B;Knight;79.00;56.00;4.74;4.00;50.00;46.00
46.20;A;Crossbowman;74.15;60.84;B;Knight;79.00;62.00;4.99;4.00;56.00;52.00
46.30;B;Knight;79.00;62.00;A;Pikeman;78.65;62.84;0.91;8.00;55.00;47.00
46.30;B;Knight;79.00;66.00;A;Pikeman;78.69;65.40;0.68;8.00;55.00;47.00
46.40;A;Pikeman;78.68;65.40;B;Knight;79.00;66.00;0.68;10.00;94.00;84.00
46.40;A;Pikeman;78.69;65.40;B;Knight;79.00;66.00;0.68;10.00;84.00;74.00
46.40;A;Pikeman;74.72;77.24;B;Pikeman;75.00;78.00;0.81;4.00;15.00;11.00
46.40;A;Pikeman;78.69;65.40;B;Knight;79.00;66.00;0.68;10.00;74.00;64.00
46.40;A;Pikeman;74.72;77.24;B;Pikeman;75.00;78.00;0.81;4.00;11.00;7.00
46.40;A;Knight;78.58;62.89;B;Knight;79.00;62.00;0.99;6.00;52.00;46.00
46.40;A;Knight;75.00;77.32;B;Pikeman;75.00;78.00;0.68;8.00;7.00;0.00
46.70;A;Knight;78.75;56.65;B;Knight;79.00;56.00;0.70;6.00;46.00;40.00
46.70;A;Knight;78.75;61.35;B;Knight;79.00;62.00;0.70;6.00;46.00;40.00
46.70;A;Knight;78.72;65.13;B;Knight;79.00;66.00;0.91;6.00;64.00;58.00
46.70;A;Knight;78.78;56.64;B;Knight;79.00;56.00;0.67;6.00;40.00;34.00
46.70;A;Knight;78.78;61.36;B;Knight;79.00;62.00;0.67;6.00;40.00;34.00
47.00;A;Knight;78.08;50.35;B;Knight;79.00;50.00;0.98;6.00;100.00;94.00
47.00;A;Knight;78.10;50.35;B;Knight;79.00;50.00;0.97;6.00;94.00;88.00
47.00;B;Knight;79.00;50.00;A;Knight;78.10;50.35;0.97;6.00;62.00;56.00
47.10;A;Crossbowman;74.17;55.98;B;Knight;79.00;56.00;4.83;4.00;34.00;30.00
47.10;A;Crossbowman;74.04;62.45;B;Knight;79.00;62.00;4.98;4.00;34.00;30.00
47.30;A;Pikeman;78.29;50.18;B;Knight;79.00;50.00;0.73;10.00;88.00;78.00
47.30;A;Knight;78.75;52.65;B;Knight;79.00;52.00;0.70;6.00;58.00;52.00
47.30;A;Knight;78.08;67.65;B;Knight;79.00;68.00;0.98;6.00;100.00;94.00
47.40;B;Knight;79.00;52.00;A;Knight;78.78;52.64;0.67;6.00;50.00;44.00
47.40;B;Knight;79.00;56.00;A;Knight;78.78;56.64;0.67;6.00;44.00;38.00
47.60;A;Knight;78.58;55.11;B;Knight;79.00;56.00;0.99;6.00;30.00;24.00
47.60;A;Knight;78.59;55.10;B;Knight;79.00;56.00;0.99;6.00;24.00;18.00
47.60;A;Knight;78.59;62.90;B;Knight;79.00;62.00;0.99;6.00;30.00;24.00
47.60;A;Knight;78.74;65.13;B;Knight;79.00;66.00;0.91;6.00;58.00;52.00
47.60;A;Crossbowman;74.29;48.51;B;Knight;79.00;50.00;4.94;4.00;78.00;74.00
47.60;A;Crossbowman;74.29;48.45;B;Knight;79.00;50.00;4.96;4.00;74.00;70.00
47.60;A;Crossbowman;74.08;51.50;B;Knight;79.00;52.00;4.94;4.00;52.00;48.00
47.70;B;Knight;79.00;68.00;A;Pikeman;78.19;67.79;0.84;8.00;47.00;39.00
47.90;A;Knight;78.78;52.64;B;Knight;79.00;52.00;0.67;6.00;48.00;42.00
47.90;A;Knight;78.10;67.65;B;Knight;79.00;68.00;0.97;6.00;94.00;88.00
47.90;A;Crossbowman;74.75;47.59;B;Knight;79.00;50.00;4.88;4.00;70.00;66.00
48.10;B;Knight;79.00;62.00;A;Knight;78.78;61.36;0.67;6.00;44.00;38.00
48.10;B;Knight;79.00;66.00;A;Pikeman;78.69;65.40;0.68;8.00;47.00;39.00
48.20;A;Pikeman;78.70;56.77;B;Knight;79.00;56.00;0.83;10.00;18.00;8.00
48.20;A;Pikeman;78.70;61.23;B;Knight;79.00;62.00;0.83;10.00;24.00;14.00
48.20;A;Knight;78.58;62.89;B;Knight;79.00;62.00;0.99;6.00;14.00;8.00
48.20;A;Crossbowman;74.41;57.21;B;Knight;79.00;56.00;4.74;4.00;8.00;4.00
48.20;A;Crossbowman;74.15;60.84;B;Knight;79.00;62.00;4.99;0.00;8.00;8.00
48.50;A;Pikeman;78.29;50.19;B;Knight;79.00;50.00;0.74;10.00;66.00;56.00
48.50;A;Pikeman;78.69;56.77;B;Knight;79.00;56.00;0.83;10.00;4.00;0.00
48.50;A;Pikeman;78.69;61.23;B;Knight;79.00;62.00;0.83;10.00;8.00;0.00
48.50;A;Pikeman;78.29;50.19;B;Knight;79.00;50.00;0.73;10.00;56.00;46.00
48.50;A;Knight;78.72;65.13;B;Knight;79.00;66.00;0.91;6.00;52.00;46.00
48.50;A;Crossbowman;74.27;68.43;B;Knight;79.00;68.00;4.75;4.00;88.00;84.00
48.50;A;Crossbowman;74.48;69.46;B;Knight;79.00;68.00;4.75;4.00;84.00;80.00
48.80;A;Knight;78.08;50.35;B;Knight;79.00;50.00;0.98;6.00;46.00;40.00
48.80;A;Knight;78.10;50.35;B;Knight;79.00;50.00;0.97;6.00;40.00;34.00
48.80;A;Crossbowman;74.83;70.66;B;Knight;79.00;68.00;4.95;4.00;80.00;76.00
48.80;B;Knight;79.00;50.00;A;Pikeman;78.29;50.18;0.73;8.00;39.00;31.00
49.10;A;Pikeman;78.69;52.77;B;Knight;79.00;52.00;0.83;10.00;42.00;32.00
49.10;A;Pikeman;78.29;67.81;B;Knight;79.00;68.00;0.74;10.00;76.00;66.00
49.10;A;Pikeman;78.70;52.77;B;Knight;79.00;52.00;0.83;10.00;32.00;22.00
49.10;A;Pikeman;78.29;67.81;B;Knight;79.00;68.00;0.73;10.00;66.00;56.00
49.10;A;Pikeman;78.70;52.77;B;Knight;79.00;52.00;0.82;10.00;22.00;12.00
49.10;A;Pikeman;78.29;67.82;B;Knight;79.00;68.00;0.73;10.00;56.00;46.00
49.10;A;Knight;78.75;52.65;B;Knight;79.00;52.00;0.70;6.00;12.00;6.00
49.10;A;Knight;78.08;67.65;B;Knight;79.00;68.00;0.98;6.00;46.00;40.00
49.10;A;Crossbowman;74.85;47.47;B;Knight;79.00;50.00;4.86;4.00;34.00;30.00
49.20;B;Knight;79.00;52.00;A;Knight;78.78;52.64;0.67;6.00;44.00;38.00
49.40;A;Pikeman;78.68;65.40;B;Knight;79.00;66.00;0.68;10.00;46.00;36.00
49.40;A;Pikeman;78.69;65.40;B;Knight;79.00;66.00;0.68;10.00;36.00;26.00
49.40;A;Pikeman;78.69;65.40;B;Knight;79.00;66.00;0.68;10.00;26.00;16.00
49.40;A;Knight;78.57;49.32;B;Knight;79.00;50.00;0.81;6.00;30.00;24.00
49.40;A;Knight;78.57;49.32;B;Knight;79.00;50.00;0.81;6.00;24.00;18.00
49.40;A;Knight;78.74;65.13;B;Knight;79.00;66.00;0.91;6.00;16.00;10.00
49.50;B;Knight;79.00;68.00;A;Pikeman;78.29;67.82;0.73;8.00;39.00;31.00
49.60;A;Crossbowman;74.29;48.51;B;Knight;79.00;50.00;4.94;4.00;18.00;14.00
49.60;A;Crossbowman;74.29;48.45;B;Knight;79.00;50.00;4.96;4.00;14.00;10.00
49.60;A;Crossbowman;74.08;51.50;B;Knight;79.00;52.00;4.94;4.00;6.00;2.00
49.70;A;Knight;78.78;52.64;B;Knight;79.00;52.00;0.67;6.00;2.00;0.00
49.70;A;Knight;78.10;67.65;B;Knight;79.00;68.00;0.97;6.00;40.00;34.00
49.80;B;Crossbowman;84.00;75.00;A;Knight;80.11;77.14;4.44;4.00;60.00;56.00
49.80;B;Crossbowman;84.00;77.00;A;Knight;80.11;77.14;3.89;0.00;56.00;56.00
49.80;B;Crossbowman;84.00;79.00;A;Knight;80.11;77.14;4.31;4.00;56.00;52.00
49.90;A;Crossbowman;74.75;47.59;B;Knight;79.00;50.00;4.88;4.00;10.00;6.00
49.90;B;Knight;79.00;66.00;A;Pikeman;78.69;65.40;0.68;8.00;39.00;31.00
50.00;A;Crossbowman;74.97;63.12;B;Knight;79.00;66.00;4.95;4.00;10.00;6.00
50.30;A;Pikeman;78.29;50.18;B;Knight;79.00;50.00;0.73;10.00;6.00;0.00
50.30;A;Knight;78.90;65.27;B;Knight;79.00;66.00;0.74;6.00;6.00;0.00
50.30;A;Crossbowman;75.25;71.22;B;Knight;79.00;68.00;4.94;0.00;34.00;34.00
50.50;A;Crossbowman;74.27;68.43;B;Knight;79.00;68.00;4.75;4.00;34.00;30.00
50.50;A;Crossbowman;74.48;69.46;B;Knight;79.00;68.00;4.75;4.00;30.00;26.00
50.50;B;Crossbowman;84.00;55.00;A;Pikeman;79.44;55.39;4.57;8.00;55.00;47.00
50.50;B;Crossbowman;84.00;57.00;A;Pikeman;79.44;55.39;4.83;8.00;47.00;39.00
50.50;B;Crossbowman;84.00;81.00;A;Knight;81.23;77.10;4.78;4.00;52.00;48.00
50.80;A;Crossbowman;74.83;70.66;B;Knight;79.00;68.00;4.95;4.00;26.00;22.00
50.90;A;Knight;78.08;67.65;B;Knight;79.00;68.00;0.98;6.00;22.00;16.00
51.20;B;Crossbowman;84.00;49.00;A;Knight;79.69;49.25;4.32;4.00;60.00;56.00
51.20;B;Crossbowman;84.00;51.00;A;Knight;79.97;51.53;4.06;4.00;38.00;34.00
51.20;B;Crossbowman;84.00;53.00;A;Knight;80.01;53.59;4.04;4.00;38.00;34.00
51.20;B;Crossbowman;84.00;73.00;A;Knight;82.35;77.06;4.38;4.00;48.00;44.00
51.30;B;Knight;79.00;68.00;A;Pikeman;78.29;67.82;0.73;8.00;31.00;23.00
51.50;A;Knight;78.10;67.65;B;Knight;79.00;68.00;0.97;6.00;16.00;10.00
51.50;A;Crossbowman;75.42;71.16;B;Knight;79.00;68.00;4.77;4.00;10.00;6.00
51.80;A;Knight;78.91;67.05;B;Knight;79.00;68.00;0.96;6.00;6.00;0.00
51.80;A;Knight;83.15;77.03;B;Crossbowman;84.00;77.00;0.85;8.00;35.00;27.00
51.80;A;Knight;83.15;77.03;B;Crossbowman;84.00;77.00;0.85;8.00;27.00;19.00
51.80;B;Crossbowman;84.00;75.00;A;Knight;83.15;77.03;2.20;4.00;44.00;40.00
